Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-49,1,0.8500,0.8500,0.8500,0.8500,0.0000,1,100.00,0.8500,sub-7_sub-49
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-5,1,0.5902,0.5902,0.5902,0.5902,0.0000,1,100.00,0.5902,sub-5_sub-38
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-51,1,0.6026,0.6026,0.6026,0.6026,0.0000,1,100.00,0.6026,sub-15_sub-51
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-54,1,0.9246,0.9246,0.9246,0.9246,0.0000,1,100.00,0.9246,sub-11_sub-54
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-56,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-58,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-59,1,0.4667,0.4667,0.4667,0.4667,0.0000,0,0.00,0.4667,sub-18_sub-59
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-60,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-61,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-62,1,0.7748,0.7748,0.7748,0.7748,0.0000,1,100.00,0.7748,sub-17_sub-62
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-65,1,0.7581,0.7581,0.7581,0.7581,0.0000,1,100.00,0.7581,sub-1_sub-65
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-7,1,0.8500,0.8500,0.8500,0.8500,0.0000,1,100.00,0.8500,sub-7_sub-49
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-8,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-11,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-13,1,0.3615,0.3615,0.3615,0.3615,0.0000,0,0.00,0.3615,sub-13_sub-59
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-14,3,0.6640,0.6211,0.5397,0.8311,0.1503,3,100.00,0.6211;0.8311;0.5397,sub-14_sub-44;sub-14_sub-58;sub-14_sub-61
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-15,2,0.7389,0.7389,0.5472,0.9307,0.2712,2,100.00,0.5472;0.9307,sub-15_sub-61;sub-15_sub-64
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-18,4,0.7914,0.7844,0.6861,0.9109,0.0928,4,100.00,0.9109;0.7984;0.6861;0.7704,sub-18_sub-41;sub-18_sub-44;sub-18_sub-51;sub-18_sub-57
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-19,2,0.6526,0.6526,0.5369,0.7683,0.1636,2,100.00,0.7683;0.5369,sub-19_sub-39;sub-19_sub-63
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-2,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-21,1,0.8412,0.8412,0.8412,0.8412,0.0000,1,100.00,0.8412,sub-21_sub-63
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-22,1,0.5568,0.5568,0.5568,0.5568,0.0000,1,100.00,0.5568,sub-22_sub-40
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-23,1,0.7106,0.7106,0.7106,0.7106,0.0000,1,100.00,0.7106,sub-23_sub-56
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-24,1,0.8763,0.8763,0.8763,0.8763,0.0000,1,100.00,0.8763,sub-24_sub-42
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-28,2,0.5719,0.5719,0.5088,0.6350,0.0893,2,100.00,0.5088;0.6350,sub-28_sub-38;sub-28_sub-47
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-3,2,0.7991,0.7991,0.7796,0.8186,0.0276,2,100.00,0.7796;0.8186,sub-3_sub-60;sub-3_sub-62
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-30,2,0.8067,0.8067,0.7556,0.8578,0.0723,2,100.00,0.7556;0.8578,sub-30_sub-49;sub-30_sub-54
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-33,1,0.8789,0.8789,0.8789,0.8789,0.0000,1,100.00,0.8789,sub-33_sub-56
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-35,1,0.7826,0.7826,0.7826,0.7826,0.0000,1,100.00,0.7826,sub-35_sub-39
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-37,1,0.8294,0.8294,0.8294,0.8294,0.0000,1,100.00,0.8294,sub-8_sub-37
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-38,1,0.5088,0.5088,0.5088,0.5088,0.0000,1,100.00,0.5088,sub-28_sub-38
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-39,2,0.7755,0.7755,0.7683,0.7826,0.0101,2,100.00,0.7826;0.7683,sub-35_sub-39;sub-19_sub-39
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-40,1,0.5568,0.5568,0.5568,0.5568,0.0000,1,100.00,0.5568,sub-22_sub-40
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-41,1,0.9109,0.9109,0.9109,0.9109,0.0000,1,100.00,0.9109,sub-18_sub-41
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-42,1,0.8763,0.8763,0.8763,0.8763,0.0000,1,100.00,0.8763,sub-24_sub-42
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-44,2,0.7098,0.7098,0.6211,0.7984,0.1254,2,100.00,0.7984;0.6211,sub-18_sub-44;sub-14_sub-44
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-47,1,0.6350,0.6350,0.6350,0.6350,0.0000,1,100.00,0.6350,sub-28_sub-47
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-48,1,0.8129,0.8129,0.8129,0.8129,0.0000,1,100.00,0.8129,sub-7_sub-48
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-49,3,0.7426,0.7556,0.5658,0.9064,0.1707,3,100.00,0.7556;0.5658;0.9064,sub-30_sub-49;sub-6_sub-49;sub-8_sub-49
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-5,1,0.5448,0.5448,0.5448,0.5448,0.0000,1,100.00,0.5448,sub-5_sub-56
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-51,1,0.6861,0.6861,0.6861,0.6861,0.0000,1,100.00,0.6861,sub-18_sub-51
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-54,2,0.7442,0.7442,0.6306,0.8578,0.1606,2,100.00,0.6306;0.8578,sub-6_sub-54;sub-30_sub-54
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-56,3,0.7114,0.7106,0.5448,0.8789,0.1670,3,100.00,0.5448;0.8789;0.7106,sub-5_sub-56;sub-33_sub-56;sub-23_sub-56
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-57,1,0.7704,0.7704,0.7704,0.7704,0.0000,1,100.00,0.7704,sub-18_sub-57
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-58,1,0.8311,0.8311,0.8311,0.8311,0.0000,1,100.00,0.8311,sub-14_sub-58
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-59,1,0.3615,0.3615,0.3615,0.3615,0.0000,0,0.00,0.3615,sub-13_sub-59
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-6,2,0.5982,0.5982,0.5658,0.6306,0.0458,2,100.00,0.6306;0.5658,sub-6_sub-54;sub-6_sub-49
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-60,1,0.7796,0.7796,0.7796,0.7796,0.0000,1,100.00,0.7796,sub-3_sub-60
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-61,2,0.5434,0.5434,0.5397,0.5472,0.0053,2,100.00,0.5472;0.5397,sub-15_sub-61;sub-14_sub-61
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-62,1,0.8186,0.8186,0.8186,0.8186,0.0000,1,100.00,0.8186,sub-3_sub-62
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-63,2,0.6890,0.6890,0.5369,0.8412,0.2152,2,100.00,0.8412;0.5369,sub-21_sub-63;sub-19_sub-63
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-64,1,0.9307,0.9307,0.9307,0.9307,0.0000,1,100.00,0.9307,sub-15_sub-64
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-7,1,0.8129,0.8129,0.8129,0.8129,0.0000,1,100.00,0.8129,sub-7_sub-48
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-8,2,0.8679,0.8679,0.8294,0.9064,0.0544,2,100.00,0.8294;0.9064,sub-8_sub-37;sub-8_sub-49
ANOVA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-1,1,0.6269,0.6269,0.6269,0.6269,0.0000,1,100.00,0.6269,sub-1_sub-65
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-11,1,0.8662,0.8662,0.8662,0.8662,0.0000,1,100.00,0.8662,sub-11_sub-54
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-14,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-15,1,0.6687,0.6687,0.6687,0.6687,0.0000,1,100.00,0.6687,sub-15_sub-41
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-16,1,0.9260,0.9260,0.9260,0.9260,0.0000,1,100.00,0.9260,sub-16_sub-42
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-18,1,0.5092,0.5092,0.5092,0.5092,0.0000,1,100.00,0.5092,sub-18_sub-59
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-2,1,0.7407,0.7407,0.7407,0.7407,0.0000,1,100.00,0.7407,sub-2_sub-54
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-24,1,0.9186,0.9186,0.9186,0.9186,0.0000,1,100.00,0.9186,sub-24_sub-55
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-28,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-35,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-36,1,0.6550,0.6550,0.6550,0.6550,0.0000,1,100.00,0.6550,sub-36_sub-44
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-37,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-38,1,0.6995,0.6995,0.6995,0.6995,0.0000,1,100.00,0.6995,sub-5_sub-38
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-39,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-41,1,0.6687,0.6687,0.6687,0.6687,0.0000,1,100.00,0.6687,sub-15_sub-41
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-42,1,0.9260,0.9260,0.9260,0.9260,0.0000,1,100.00,0.9260,sub-16_sub-42
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-44,1,0.6550,0.6550,0.6550,0.6550,0.0000,1,100.00,0.6550,sub-36_sub-44
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-49,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-5,1,0.6995,0.6995,0.6995,0.6995,0.0000,1,100.00,0.6995,sub-5_sub-38
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-51,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-54,2,0.8035,0.8035,0.7407,0.8662,0.0887,2,100.00,0.7407;0.8662,sub-2_sub-54;sub-11_sub-54
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-55,1,0.9186,0.9186,0.9186,0.9186,0.0000,1,100.00,0.9186,sub-24_sub-55
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-56,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-58,1,0.7803,0.7803,0.7803,0.7803,0.0000,1,100.00,0.7803,sub-7_sub-58
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-59,1,0.5092,0.5092,0.5092,0.5092,0.0000,1,100.00,0.5092,sub-18_sub-59
