Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-54,1,0.5425,0.5425,0.5425,0.5425,0.0000,1,100.00,0.5425,sub-11_sub-54
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-56,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-58,1,0.5399,0.5399,0.5399,0.5399,0.0000,1,100.00,0.5399,sub-7_sub-58
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-59,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-60,1,0.3003,0.3003,0.3003,0.3003,0.0000,0,0.00,0.3003,sub-3_sub-60
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-61,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-62,2,0.4928,0.4928,0.4904,0.4952,0.0034,0,0.00,0.4904;0.4952,sub-18_sub-62;sub-17_sub-62
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-63,1,0.5305,0.5305,0.5305,0.5305,0.0000,1,100.00,0.5305,sub-21_sub-63
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-7,1,0.5399,0.5399,0.5399,0.5399,0.0000,1,100.00,0.5399,sub-7_sub-58
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-8,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-11,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-13,1,0.4966,0.4966,0.4966,0.4966,0.0000,0,0.00,0.4966,sub-13_sub-59
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-14,3,0.5021,0.5139,0.4781,0.5144,0.0208,2,66.67,0.4781;0.5144;0.5139,sub-14_sub-44;sub-14_sub-58;sub-14_sub-61
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-15,2,0.6024,0.6024,0.4882,0.7167,0.1615,1,50.00,0.4882;0.7167,sub-15_sub-61;sub-15_sub-64
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-18,4,0.6341,0.5766,0.5128,0.8704,0.1604,4,100.00,0.5128;0.5723;0.5808;0.8704,sub-18_sub-41;sub-18_sub-44;sub-18_sub-51;sub-18_sub-57
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-19,2,0.5552,0.5552,0.5272,0.5831,0.0395,2,100.00,0.5831;0.5272,sub-19_sub-39;sub-19_sub-63
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-2,1,0.6052,0.6052,0.6052,0.6052,0.0000,1,100.00,0.6052,sub-2_sub-39
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-22,1,0.6060,0.6060,0.6060,0.6060,0.0000,1,100.00,0.6060,sub-22_sub-40
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-23,1,0.6141,0.6141,0.6141,0.6141,0.0000,1,100.00,0.6141,sub-23_sub-56
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-24,2,0.5849,0.5849,0.4923,0.6776,0.1311,1,50.00,0.4923;0.6776,sub-24_sub-48;sub-24_sub-42
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-28,1,0.5063,0.5063,0.5063,0.5063,0.0000,1,100.00,0.5063,sub-28_sub-47
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-3,1,0.6562,0.6562,0.6562,0.6562,0.0000,1,100.00,0.6562,sub-3_sub-62
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-30,1,0.3846,0.3846,0.3846,0.3846,0.0000,0,0.00,0.3846,sub-30_sub-54
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-33,1,0.6452,0.6452,0.6452,0.6452,0.0000,1,100.00,0.6452,sub-33_sub-56
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-35,2,0.4941,0.4941,0.4698,0.5184,0.0344,1,50.00,0.5184;0.4698,sub-35_sub-50;sub-35_sub-39
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-37,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-38,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-39,3,0.5527,0.5831,0.4698,0.6052,0.0727,2,66.67,0.6052;0.4698;0.5831,sub-2_sub-39;sub-35_sub-39;sub-19_sub-39
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-4,1,0.4446,0.4446,0.4446,0.4446,0.0000,0,0.00,0.4446,sub-4_sub-44
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-40,1,0.6060,0.6060,0.6060,0.6060,0.0000,1,100.00,0.6060,sub-22_sub-40
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-41,1,0.5128,0.5128,0.5128,0.5128,0.0000,1,100.00,0.5128,sub-18_sub-41
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-42,1,0.6776,0.6776,0.6776,0.6776,0.0000,1,100.00,0.6776,sub-24_sub-42
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-44,3,0.4983,0.4781,0.4446,0.5723,0.0662,1,33.33,0.5723;0.4781;0.4446,sub-18_sub-44;sub-14_sub-44;sub-4_sub-44
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-47,1,0.5063,0.5063,0.5063,0.5063,0.0000,1,100.00,0.5063,sub-28_sub-47
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-48,2,0.5875,0.5875,0.4923,0.6827,0.1347,1,50.00,0.4923;0.6827,sub-24_sub-48;sub-7_sub-48
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-49,3,0.6044,0.5696,0.5297,0.7137,0.0968,3,100.00,0.5297;0.5696;0.7137,sub-6_sub-49;sub-8_sub-49;sub-7_sub-49
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-5,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-50,1,0.5184,0.5184,0.5184,0.5184,0.0000,1,100.00,0.5184,sub-35_sub-50
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-51,1,0.5808,0.5808,0.5808,0.5808,0.0000,1,100.00,0.5808,sub-18_sub-51
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-54,2,0.4352,0.4352,0.3846,0.4858,0.0716,0,0.00,0.4858;0.3846,sub-6_sub-54;sub-30_sub-54
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-56,2,0.6297,0.6297,0.6141,0.6452,0.0220,2,100.00,0.6452;0.6141,sub-33_sub-56;sub-23_sub-56
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-57,1,0.8704,0.8704,0.8704,0.8704,0.0000,1,100.00,0.8704,sub-18_sub-57
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-58,1,0.5144,0.5144,0.5144,0.5144,0.0000,1,100.00,0.5144,sub-14_sub-58
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-59,1,0.4966,0.4966,0.4966,0.4966,0.0000,0,0.00,0.4966,sub-13_sub-59
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-6,2,0.5078,0.5078,0.4858,0.5297,0.0310,1,50.00,0.4858;0.5297,sub-6_sub-54;sub-6_sub-49
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-60,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-61,2,0.5010,0.5010,0.4882,0.5139,0.0182,1,50.00,0.4882;0.5139,sub-15_sub-61;sub-14_sub-61
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-62,1,0.6562,0.6562,0.6562,0.6562,0.0000,1,100.00,0.6562,sub-3_sub-62
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-63,1,0.5272,0.5272,0.5272,0.5272,0.0000,1,100.00,0.5272,sub-19_sub-63
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-64,1,0.7167,0.7167,0.7167,0.7167,0.0000,1,100.00,0.7167,sub-15_sub-64
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-7,2,0.6982,0.6982,0.6827,0.7137,0.0219,2,100.00,0.6827;0.7137,sub-7_sub-48;sub-7_sub-49
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-8,1,0.5696,0.5696,0.5696,0.5696,0.0000,1,100.00,0.5696,sub-8_sub-49
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-1,1,0.4423,0.4423,0.4423,0.4423,0.0000,0,0.00,0.4423,sub-1_sub-61
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-11,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-14,1,0.5442,0.5442,0.5442,0.5442,0.0000,1,100.00,0.5442,sub-14_sub-44
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-15,1,0.5885,0.5885,0.5885,0.5885,0.0000,1,100.00,0.5885,sub-15_sub-51
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-18,2,0.5098,0.5098,0.5049,0.5148,0.0070,2,100.00,0.5049;0.5148,sub-18_sub-41;sub-18_sub-59
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-2,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-24,1,0.4770,0.4770,0.4770,0.4770,0.0000,0,0.00,0.4770,sub-24_sub-42
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-28,1,0.5073,0.5073,0.5073,0.5073,0.0000,1,100.00,0.5073,sub-28_sub-47
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-30,1,0.3834,0.3834,0.3834,0.3834,0.0000,0,0.00,0.3834,sub-30_sub-54
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-35,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-36,1,0.5566,0.5566,0.5566,0.5566,0.0000,1,100.00,0.5566,sub-36_sub-44
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-37,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-38,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-39,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-41,1,0.5049,0.5049,0.5049,0.5049,0.0000,1,100.00,0.5049,sub-18_sub-41
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-42,1,0.4770,0.4770,0.4770,0.4770,0.0000,0,0.00,0.4770,sub-24_sub-42
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-44,2,0.5504,0.5504,0.5442,0.5566,0.0088,2,100.00,0.5442;0.5566,sub-14_sub-44;sub-36_sub-44
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-47,1,0.5073,0.5073,0.5073,0.5073,0.0000,1,100.00,0.5073,sub-28_sub-47
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-49,1,0.5307,0.5307,0.5307,0.5307,0.0000,1,100.00,0.5307,sub-7_sub-49
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-5,1,0.5958,0.5958,0.5958,0.5958,0.0000,1,100.00,0.5958,sub-5_sub-56
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-51,1,0.5885,0.5885,0.5885,0.5885,0.0000,1,100.00,0.5885,sub-15_sub-51
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-54,1,0.3834,0.3834,0.3834,0.3834,0.0000,0,0.00,0.3834,sub-30_sub-54
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-56,1,0.5958,0.5958,0.5958,0.5958,0.0000,1,100.00,0.5958,sub-5_sub-56
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-58,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-59,1,0.5148,0.5148,0.5148,0.5148,0.0000,1,100.00,0.5148,sub-18_sub-59
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-60,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-61,1,0.4423,0.4423,0.4423,0.4423,0.0000,0,0.00,0.4423,sub-1_sub-61
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-62,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-7,1,0.5307,0.5307,0.5307,0.5307,0.0000,1,100.00,0.5307,sub-7_sub-49
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-8,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
