Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-17,3,0.6948,0.6949,0.6861,0.7033,0.0086,3,100.00,0.6949;0.6861;0.7033,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-18,3,0.7225,0.7306,0.6944,0.7425,0.0250,3,100.00,0.7306;0.6944;0.7425,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-19,1,0.7196,0.7196,0.7196,0.7196,0.0000,1,100.00,0.7196,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-2,2,0.7101,0.7101,0.6714,0.7488,0.0547,2,100.00,0.6714;0.7488,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-20,3,0.7611,0.7590,0.6985,0.8260,0.0638,3,100.00,0.8260;0.7590;0.6985,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-21,2,0.6660,0.6660,0.5653,0.7667,0.1425,2,100.00,0.7667;0.5653,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-23,2,0.7354,0.7354,0.6949,0.7759,0.0572,2,100.00,0.6949;0.7759,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-23_sub-27_sub-28_sub-51_sub-60_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-24,2,0.7105,0.7105,0.6944,0.7267,0.0228,2,100.00,0.6944;0.7267,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-25,2,0.5696,0.5696,0.5265,0.6127,0.0610,2,100.00,0.6127;0.5265,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-26,3,0.8106,0.7947,0.7590,0.8781,0.0612,3,100.00,0.7947;0.7590;0.8781,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-27,1,0.7759,0.7759,0.7759,0.7759,0.0000,1,100.00,0.7759,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-28,3,0.7027,0.7196,0.6127,0.7759,0.0829,3,100.00,0.7759;0.6127;0.7196,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-29,2,0.7259,0.7259,0.7249,0.7269,0.0014,2,100.00,0.7249;0.7269,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-3,2,0.7308,0.7308,0.6949,0.7667,0.0508,2,100.00,0.6949;0.7667,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-30,2,0.6902,0.6902,0.6861,0.6944,0.0059,2,100.00,0.6861;0.6944,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-18_sub-24_sub-30_sub-42_sub-43_sub-48
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-31,1,0.6375,0.6375,0.6375,0.6375,0.0000,1,100.00,0.6375,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-32,3,0.7076,0.7488,0.5309,0.8430,0.1601,3,100.00,0.5309;0.8430;0.7488,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-33,1,0.6985,0.6985,0.6985,0.6985,0.0000,1,100.00,0.6985,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-34,1,0.7249,0.7249,0.7249,0.7249,0.0000,1,100.00,0.7249,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-35,5,0.7135,0.7033,0.6420,0.8430,0.0813,5,100.00,0.7306;0.6420;0.8430;0.7033;0.6489,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-36,5,0.6328,0.6375,0.5309,0.7269,0.0848,5,100.00,0.5309;0.7269;0.6375;0.7033;0.5653,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-37,2,0.7571,0.7571,0.7196,0.7947,0.0531,2,100.00,0.7947;0.7196,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-38,6,0.6610,0.6843,0.5309,0.7744,0.0979,6,100.00,0.5309;0.6420;0.7744;0.7267;0.7269;0.5653,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-39,3,0.7554,0.7667,0.7249,0.7744,0.0266,3,100.00,0.7249;0.7744;0.7667,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-4,4,0.8183,0.8103,0.7744,0.8781,0.0452,4,100.00,0.8260;0.7947;0.7744;0.8781,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-40,1,0.7269,0.7269,0.7269,0.7269,0.0000,1,100.00,0.7269,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-41,3,0.7425,0.6985,0.6861,0.8430,0.0872,3,100.00,0.6861;0.8430;0.6985,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-42,3,0.6838,0.6944,0.6375,0.7196,0.0420,3,100.00,0.6944;0.7196;0.6375,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-43,3,0.6240,0.6468,0.5309,0.6944,0.0841,3,100.00,0.5309;0.6944;0.6468,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-44,7,0.7181,0.7249,0.6489,0.8260,0.0582,7,100.00,0.6714;0.8260;0.7249;0.6861;0.7267;0.7425;0.6489,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-45,3,0.7330,0.7667,0.6375,0.7947,0.0839,3,100.00,0.7947;0.6375;0.7667,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-46,2,0.5287,0.5287,0.5265,0.5309,0.0031,2,100.00,0.5309;0.5265,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-47,3,0.7779,0.7306,0.7249,0.8781,0.0869,3,100.00,0.7306;0.7249;0.8781,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-48,4,0.7252,0.7236,0.6944,0.7590,0.0335,4,100.00,0.6944;0.7590;0.6985;0.7488,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-49,3,0.7247,0.7667,0.6127,0.7947,0.0980,3,100.00,0.7947;0.6127;0.7667,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-5,5,0.7166,0.7269,0.6127,0.7744,0.0612,5,100.00,0.7744;0.6127;0.7267;0.7269;0.7425,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-50,2,0.6726,0.6726,0.6420,0.7033,0.0434,2,100.00,0.6420;0.7033,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-51,5,0.6900,0.6949,0.6127,0.7759,0.0635,5,100.00,0.6949;0.7759;0.6127;0.7196;0.6468,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-53,2,0.6545,0.6545,0.6375,0.6714,0.0240,2,100.00,0.6714;0.6375,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-54,4,0.6527,0.6708,0.5265,0.7425,0.0928,4,100.00,0.6949;0.6468;0.5265;0.7425,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-55,3,0.7237,0.7033,0.6420,0.8260,0.0937,3,100.00,0.8260;0.6420;0.7033,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-56,2,0.6421,0.6421,0.6127,0.6714,0.0415,2,100.00,0.6714;0.6127,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-57,3,0.7388,0.7306,0.7269,0.7590,0.0175,3,100.00,0.7306;0.7590;0.7269,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-58,2,0.7428,0.7428,0.7267,0.7590,0.0228,2,100.00,0.7267;0.7590,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-59,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-6,4,0.6222,0.6454,0.5265,0.6714,0.0650,4,100.00,0.6714;0.6420;0.5265;0.6489,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-60,7,0.7605,0.7425,0.6861,0.8781,0.0756,7,100.00,0.6949;0.7759;0.6861;0.8430;0.7033;0.8781;0.7425,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-61,4,0.6608,0.6737,0.5653,0.7306,0.0720,4,100.00,0.7306;0.6985;0.6489;0.5653,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-62,1,0.8781,0.8781,0.8781,0.8781,0.0000,1,100.00,0.8781,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-63,3,0.6135,0.5653,0.5265,0.7488,0.1188,3,100.00,0.7488;0.5265;0.5653,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-64,2,0.7124,0.7124,0.6489,0.7759,0.0898,2,100.00,0.7759;0.6489,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-65,4,0.7980,0.8002,0.7488,0.8430,0.0439,4,100.00,0.8260;0.8430;0.7744;0.7488,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-7,3,0.7223,0.6468,0.6420,0.8781,0.1350,3,100.00,0.6420;0.6468;0.8781,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-8,5,0.6901,0.7249,0.5265,0.7488,0.0921,5,100.00,0.7306;0.7249;0.7196;0.7488;0.5265,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-9,1,0.6375,0.6375,0.6375,0.6375,0.0000,1,100.00,0.6375,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-11,1,0.7791,0.7791,0.7791,0.7791,0.0000,1,100.00,0.7791,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-12,1,0.7759,0.7759,0.7759,0.7759,0.0000,1,100.00,0.7759,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-13,1,0.6364,0.6364,0.6364,0.6364,0.0000,1,100.00,0.6364,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-14,2,0.7047,0.7047,0.5384,0.8711,0.2353,2,100.00,0.8711;0.5384,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-14_sub-28_sub-35_sub-59_sub-60_sub-61
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-15,2,0.7953,0.7953,0.7751,0.8154,0.0285,2,100.00,0.7751;0.8154,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-16,1,0.6508,0.6508,0.6508,0.6508,0.0000,1,100.00,0.6508,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-17,1,0.7759,0.7759,0.7759,0.7759,0.0000,1,100.00,0.7759,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-18,1,0.6841,0.6841,0.6841,0.6841,0.0000,1,100.00,0.6841,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-2,2,0.6603,0.6603,0.6364,0.6841,0.0337,2,100.00,0.6841;0.6364,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-21,1,0.8711,0.8711,0.8711,0.8711,0.0000,1,100.00,0.8711,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-24,1,0.7751,0.7751,0.7751,0.7751,0.0000,1,100.00,0.7751,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-26,1,0.7751,0.7751,0.7751,0.7751,0.0000,1,100.00,0.7751,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-27,2,0.7331,0.7331,0.6508,0.8154,0.1164,2,100.00,0.6508;0.8154,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-28,1,0.5384,0.5384,0.5384,0.5384,0.0000,1,100.00,0.5384,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-29,1,0.8154,0.8154,0.8154,0.8154,0.0000,1,100.00,0.8154,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-31,1,0.6508,0.6508,0.6508,0.6508,0.0000,1,100.00,0.6508,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-32,2,0.7442,0.7442,0.6173,0.8711,0.1795,2,100.00,0.8711;0.6173,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-33,1,0.7759,0.7759,0.7759,0.7759,0.0000,1,100.00,0.7759,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
