Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-4,3,0.5353,0.4669,0.4329,0.7063,0.1490,1,33.33,0.4329;0.4669;0.7063,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-40,4,0.5525,0.5445,0.5399,0.5809,0.0191,4,100.00,0.5435;0.5455;0.5399;0.5809,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-7_sub-14_sub-22_sub-39_sub-40_sub-49;sub-12_sub-17_sub-33_sub-40_sub-53_sub-64;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-41,5,0.4818,0.4949,0.4329,0.5114,0.0340,2,40.00,0.4329;0.4606;0.5090;0.5114;0.4949,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-42,2,0.4786,0.4786,0.4329,0.5243,0.0647,1,50.00,0.4329;0.5243,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-43,3,0.5807,0.5656,0.5435,0.6331,0.0466,3,100.00,0.5435;0.6331;0.5656,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-44,6,0.5352,0.5195,0.4954,0.6386,0.0537,4,66.67,0.5415;0.6386;0.4954;0.5276;0.5114;0.4965,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-45,6,0.4858,0.4811,0.3794,0.5884,0.0699,2,33.33,0.4669;0.3794;0.4606;0.4954;0.5243;0.5884,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-46,1,0.4629,0.4629,0.4629,0.4629,0.0000,0,0.00,0.4629,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-47,4,0.6050,0.6266,0.4606,0.7063,0.1034,3,75.00,0.6227;0.4606;0.6305;0.7063,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-11_sub-34_sub-35_sub-37_sub-47_sub-56;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-49,3,0.5086,0.5135,0.4669,0.5455,0.0396,2,66.67,0.5135;0.4669;0.5455,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-7_sub-14_sub-22_sub-39_sub-40_sub-49
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-5,4,0.5285,0.5183,0.4965,0.5809,0.0372,3,75.00,0.5090;0.5276;0.5809;0.4965,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-51,3,0.5150,0.4954,0.4841,0.5656,0.0442,1,33.33,0.4841;0.4954;0.5656,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-52,2,0.5640,0.5640,0.4949,0.6331,0.0977,1,50.00,0.6331;0.4949,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-53,4,0.5252,0.5321,0.4949,0.5415,0.0216,3,75.00,0.5415;0.5399;0.4949;0.5243,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-12_sub-17_sub-33_sub-40_sub-53_sub-64;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-54,6,0.5181,0.5028,0.4629,0.5904,0.0495,3,50.00,0.4841;0.5090;0.5904;0.5656;0.4629;0.4965,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-55,2,0.6135,0.6135,0.5884,0.6386,0.0355,2,100.00,0.6386;0.5884,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-56,2,0.5860,0.5860,0.5415,0.6305,0.0629,2,100.00,0.5415;0.6305,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-57,6,0.5200,0.5472,0.3794,0.6227,0.0966,4,66.67,0.5135;0.4329;0.6227;0.3794;0.5809;0.5904,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-58,3,0.5619,0.5435,0.5276,0.6146,0.0463,3,100.00,0.5435;0.5276;0.6146,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-59,4,0.5278,0.5478,0.3794,0.6360,0.1128,3,75.00,0.3794;0.6360;0.5904;0.5053,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-6,4,0.4866,0.4860,0.4329,0.5415,0.0482,2,50.00,0.5415;0.4329;0.5090;0.4629,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-60,6,0.5566,0.5083,0.4841,0.7063,0.0919,4,66.67,0.4841;0.6360;0.5114;0.7063;0.5053;0.4965,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-61,3,0.5892,0.6227,0.5090,0.6360,0.0698,3,100.00,0.6227;0.6360;0.5090,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-62,3,0.6000,0.5884,0.5053,0.7063,0.1010,3,100.00,0.5884;0.7063;0.5053,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-63,1,0.4629,0.4629,0.4629,0.4629,0.0000,0,0.00,0.4629,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-64,3,0.5959,0.6146,0.5399,0.6331,0.0493,3,100.00,0.5399;0.6331;0.6146,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-65,1,0.5135,0.5135,0.5135,0.5135,0.0000,1,100.00,0.5135,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-7,3,0.6058,0.5656,0.5455,0.7063,0.0876,3,100.00,0.5455;0.5656;0.7063,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-8,4,0.5075,0.4872,0.4329,0.6227,0.0833,2,50.00,0.4329;0.6227;0.5114;0.4629,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"XGBoost (depth=6, estimators=100, rate=0.2, subsample=0.7)",sub-9,2,0.5099,0.5099,0.4954,0.5243,0.0205,1,50.00,0.4954;0.5243,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-11,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-13,2,0.6385,0.6385,0.5968,0.6802,0.0589,2,100.00,0.5968;0.6802,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-14,1,0.5263,0.5263,0.5263,0.5263,0.0000,1,100.00,0.5263,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-15,3,0.5124,0.5192,0.4852,0.5329,0.0245,2,66.67,0.4852;0.5192;0.5329,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-16,1,0.5580,0.5580,0.5580,0.5580,0.0000,1,100.00,0.5580,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-18,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-19,1,0.5955,0.5955,0.5955,0.5955,0.0000,1,100.00,0.5955,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-2,1,0.4743,0.4743,0.4743,0.4743,0.0000,0,0.00,0.4743,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-20,3,0.6117,0.5968,0.5580,0.6802,0.0624,3,100.00,0.5580;0.5968;0.6802,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-21,2,0.5260,0.5260,0.5192,0.5329,0.0097,2,100.00,0.5192;0.5329,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-24,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-26,1,0.5968,0.5968,0.5968,0.5968,0.0000,1,100.00,0.5968,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-28,1,0.5955,0.5955,0.5955,0.5955,0.0000,1,100.00,0.5955,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-29,1,0.5281,0.5281,0.5281,0.5281,0.0000,1,100.00,0.5281,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-3,1,0.5192,0.5192,0.5192,0.5192,0.0000,1,100.00,0.5192,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-32,2,0.5003,0.5003,0.4743,0.5263,0.0368,1,50.00,0.5263;0.4743,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-33,1,0.6802,0.6802,0.6802,0.6802,0.0000,1,100.00,0.6802,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-34,1,0.5281,0.5281,0.5281,0.5281,0.0000,1,100.00,0.5281,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-35,1,0.5263,0.5263,0.5263,0.5263,0.0000,1,100.00,0.5263,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-36,1,0.5329,0.5329,0.5329,0.5329,0.0000,1,100.00,0.5329,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-37,1,0.5955,0.5955,0.5955,0.5955,0.0000,1,100.00,0.5955,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-38,2,0.5090,0.5090,0.4852,0.5329,0.0337,1,50.00,0.4852;0.5329,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-39,3,0.5108,0.5192,0.4852,0.5281,0.0226,2,66.67,0.5281;0.4852;0.5192,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-4,2,0.5216,0.5216,0.4852,0.5580,0.0515,1,50.00,0.5580;0.4852,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-41,2,0.6032,0.6032,0.5263,0.6802,0.1088,2,100.00,0.5263;0.6802,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-42,1,0.5955,0.5955,0.5955,0.5955,0.0000,1,100.00,0.5955,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-44,2,0.5430,0.5430,0.5281,0.5580,0.0212,2,100.00,0.5580;0.5281,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-8_sub-29_sub-34_sub-39_sub-44_sub-47
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-45,1,0.5192,0.5192,0.5192,0.5192,0.0000,1,100.00,0.5192,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-47,1,0.5281,0.5281,0.5281,0.5281,0.0000,1,100.00,0.5281,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-48,3,0.5838,0.5968,0.4743,0.6802,0.1035,2,66.67,0.5968;0.6802;0.4743,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-49,1,0.5192,0.5192,0.5192,0.5192,0.0000,1,100.00,0.5192,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-5,1,0.4852,0.4852,0.4852,0.4852,0.0000,0,0.00,0.4852,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-51,1,0.5955,0.5955,0.5955,0.5955,0.0000,1,100.00,0.5955,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-54,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-55,1,0.5580,0.5580,0.5580,0.5580,0.0000,1,100.00,0.5580,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-56,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-57,1,0.5968,0.5968,0.5968,0.5968,0.0000,1,100.00,0.5968,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-58,1,0.5968,0.5968,0.5968,0.5968,0.0000,1,100.00,0.5968,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-59,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-60,1,0.5263,0.5263,0.5263,0.5263,0.0000,1,100.00,0.5263,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-61,2,0.6065,0.6065,0.5329,0.6802,0.1042,2,100.00,0.6802;0.5329,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-62,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-63,2,0.5036,0.5036,0.4743,0.5329,0.0414,1,50.00,0.4743;0.5329,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-65,4,0.5110,0.5057,0.4743,0.5580,0.0385,2,50.00,0.5580;0.5263;0.4852;0.4743,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-7,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-8,3,0.5326,0.5281,0.4743,0.5955,0.0607,2,66.67,0.5281;0.5955;0.4743,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"XGBoost (depth=9, estimators=100, rate=0.2, subsample=0.7)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
