Subject,Fold,Model,Accuracy
sub-12,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.5399
sub-12,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.4969
sub-12,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.5090
sub-13,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.5110
sub-13,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.5276
sub-13,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,0.4922
sub-13,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),0.5874
sub-13,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.5929
sub-13,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.5968
sub-13,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.5469
sub-13,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.4880
sub-13,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.5360
sub-13,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.6802
sub-13,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.5936
sub-13,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.5168
sub-13,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.4779
sub-13,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.5904
sub-13,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.5028
sub-13,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.5325
sub-13,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,KNN,0.6841
sub-13,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,XGBoost,0.5656
sub-13,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,SVM,0.5234
sub-13,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,MLP_(Neural_Network),0.7623
sub-14,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,KNN,0.4991
sub-14,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,XGBoost,0.5415
sub-14,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,SVM,0.5144
sub-14,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,MLP_(Neural_Network),0.6808
sub-14,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.5170
sub-14,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.5135
sub-14,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.4968
sub-14,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.6068
sub-14,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.5369
sub-14,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.5455
sub-14,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.5308
sub-14,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,MLP_(Neural_Network),0.4907
sub-14,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.5034
sub-14,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.6360
sub-14,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,0.5077
