Subject,Fold,Model,Accuracy
sub-52,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,0.3710
sub-52,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.3929
sub-53,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.6484
sub-53,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.6232
sub-53,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.4147
sub-53,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.6568
sub-53,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.6716
sub-53,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.7242
sub-53,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,0.4211
sub-53,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.5432
sub-53,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,KNN,0.7074
sub-53,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,MLP_(Neural_Network),0.6379
sub-53,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,SVM,0.4653
sub-53,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,XGBoost,0.7326
sub-53,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.7053
sub-53,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.5600
sub-53,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.4442
sub-53,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.6358
sub-54,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.8170
sub-54,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.7943
sub-54,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.6585
sub-54,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.5038
sub-54,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.8208
sub-54,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),0.8774
sub-54,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.5792
sub-54,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,0.6887
sub-54,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,KNN,0.8094
sub-54,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,MLP_(Neural_Network),0.8226
sub-54,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,SVM,0.5849
sub-54,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,XGBoost,0.7811
sub-54,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,KNN,0.7906
sub-54,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,MLP_(Neural_Network),0.8943
sub-54,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,SVM,0.6302
sub-54,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,XGBoost,0.6868
sub-54,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,KNN,0.7604
sub-54,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,MLP_(Neural_Network),0.7528
sub-54,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,SVM,0.5830
sub-54,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,XGBoost,0.8057
sub-54,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,KNN,0.7679
sub-54,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,MLP_(Neural_Network),0.7906
sub-54,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,SVM,0.5849
sub-54,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,XGBoost,0.5981
sub-55,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.8368
sub-55,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.9317
sub-55,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,0.4744
sub-55,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.8786
sub-55,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.9032
sub-55,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.9146
sub-55,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.8501
sub-55,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.9639
sub-55,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.8767
sub-55,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.9639
sub-55,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.5332
sub-55,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.9507
sub-55,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.8539
sub-55,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),0.9241
sub-55,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,0.8425
sub-55,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,0.9431
sub-55,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,KNN,0.9051
sub-55,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,MLP_(Neural_Network),0.9165
sub-55,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,SVM,0.4801
sub-55,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,XGBoost,0.9602
sub-56,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.6991
sub-56,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.7611
sub-56,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.6165
sub-56,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.8643
sub-56,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,KNN,0.8260
sub-56,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,MLP_(Neural_Network),0.9440
sub-56,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,SVM,0.6608
sub-56,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,XGBoost,0.9440
sub-56,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.6372
sub-56,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.9263
sub-56,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,0.6195
sub-56,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.8909
sub-57,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.8356
sub-57,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.8681
sub-57,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.5373
sub-57,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.7706
sub-57,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.8872
sub-57,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.8623
sub-57,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.8776
sub-57,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.9082
sub-57,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.8394
sub-57,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.8356
sub-57,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.4723
sub-57,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.8719
sub-57,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.8910
sub-57,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.8489
sub-57,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.5258
sub-57,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.8795
sub-57,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,KNN,0.8203
sub-57,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,SVM,0.4818
sub-57,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,XGBoost,0.7992
sub-57,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.7973
sub-57,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.6998
sub-57,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.4837
sub-57,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.6807
sub-57,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.7514
sub-57,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),0.6520
sub-57,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,0.4532
sub-57,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.7132
sub-58,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.8166
sub-58,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.7337
sub-58,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.5621
sub-58,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.9467
sub-58,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.7811
sub-58,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.5838
sub-58,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.4359
sub-58,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.9270
sub-58,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.6746
sub-58,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.6055
sub-58,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.4734
sub-58,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.9093
sub-58,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.6706
sub-58,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),0.7041
sub-58,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,0.4162
sub-58,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.9389
sub-58,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.7456
sub-58,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.4063
sub-58,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.8107
sub-59,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.3257
sub-59,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.0781
sub-59,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.0038
sub-59,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.0438
sub-59,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.3200
sub-59,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.2438
sub-59,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,0.0038
sub-59,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.0324
sub-59,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.2533
sub-59,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.0457
sub-59,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.0038
sub-59,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.0438
sub-59,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.3600
sub-59,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.0990
sub-59,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.0076
sub-59,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.0476
sub-60,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.6871
sub-60,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.4989
sub-60,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,0.2791
sub-60,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.5307
sub-60,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.4355
sub-60,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.6871
sub-60,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,0.0148
sub-60,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.8689
sub-60,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.4989
sub-60,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.1311
sub-60,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.2072
sub-60,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.6892
sub-60,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.5877
sub-60,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.6638
sub-60,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.3256
sub-60,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.5624
sub-60,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.3531
sub-60,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.3044
sub-60,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.0085
sub-60,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.6004
sub-60,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.5349
sub-60,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.6173
sub-60,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.3066
sub-60,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.6660
sub-60,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,KNN,0.4989
sub-60,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.1670
sub-60,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,SVM,0.0106
sub-60,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,XGBoost,0.6237
sub-60,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.4926
sub-60,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),0.3150
sub-60,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.0085
sub-60,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,0.5877
sub-60,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,KNN,0.5814
sub-60,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,MLP_(Neural_Network),0.6216
sub-60,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,SVM,0.0085
sub-60,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,XGBoost,0.5285
sub-60,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,KNN,0.5476
sub-60,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,MLP_(Neural_Network),0.2452
sub-60,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,SVM,0.0106
sub-60,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,XGBoost,0.6448
sub-61,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.4078
sub-61,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.3235
sub-61,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.2196
sub-61,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.4059
sub-61,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.3294
sub-61,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.2510
sub-61,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,0.1843
sub-61,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.2745
sub-61,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.3471
sub-61,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.4098
sub-61,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.1843
sub-61,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.3392
sub-61,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,KNN,0.3039
sub-61,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,MLP_(Neural_Network),0.1686
sub-61,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,SVM,0.1902
sub-61,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,XGBoost,0.2961
sub-61,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,KNN,0.3882
sub-61,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,MLP_(Neural_Network),0.2196
sub-61,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,SVM,0.1824
sub-61,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,XGBoost,0.3647
sub-61,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.3353
sub-61,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),0.1000
sub-61,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,0.1706
sub-61,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.1667
sub-62,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.7614
sub-62,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.9306
sub-62,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,0.7868
sub-62,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.8866
sub-62,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.8900
sub-62,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.8190
sub-62,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.7936
sub-62,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.9272
sub-62,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,KNN,0.7631
sub-62,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,MLP_(Neural_Network),0.9255
sub-62,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,SVM,0.7547
sub-62,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,XGBoost,0.9154
sub-63,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.5372
sub-63,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.6691
sub-63,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.1468
sub-63,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.3011
sub-63,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,KNN,0.5390
sub-63,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,MLP_(Neural_Network),0.4777
sub-63,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,SVM,0.1283
sub-63,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,XGBoost,0.4368
sub-63,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,KNN,0.5706
sub-63,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,MLP_(Neural_Network),0.3067
sub-63,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,SVM,0.1506
sub-63,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,XGBoost,0.3866
sub-64,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.9015
sub-64,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.9416
sub-64,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.9325
sub-64,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.9142
sub-64,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.8942
sub-64,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.9526
sub-64,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.9380
sub-64,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.9672
sub-64,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.8887
sub-64,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.9580
sub-64,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.9398
sub-64,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.9617
sub-64,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,KNN,0.9599
sub-64,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,MLP_(Neural_Network),0.9507
sub-64,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,SVM,0.9507
sub-64,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,XGBoost,0.8850
sub-64,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.9653
sub-64,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.9489
sub-64,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.9453
sub-64,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.9416
sub-64,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,KNN,0.9179
sub-64,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,SVM,0.9416
sub-64,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,XGBoost,0.9325
sub-65,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.6600
sub-65,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.6892
sub-65,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.0859
sub-65,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.5777
sub-65,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.5612
sub-65,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.4973
sub-65,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.3309
sub-65,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.3199
sub-65,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,KNN,0.5887
sub-65,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,MLP_(Neural_Network),0.9122
sub-65,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,SVM,0.0713
sub-65,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,XGBoost,0.4826
sub-65,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.4991
sub-65,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),0.7879
sub-65,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,0.3035
sub-65,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,0.3163
sub-65,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,KNN,0.5302
sub-65,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,MLP_(Neural_Network),0.3199
sub-65,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,SVM,0.3620
sub-65,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,XGBoost,0.2870
