experiment,experiment_dir,experiment_type,feature_set,holdout_size_P,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy,test_f1,test_precision,test_recall,source_file
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,task_SVM_23_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6173065204143815,0.8491187945647787,0.5731422706446208,0.6877833272642317,0.6173065204143815,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-15_sub-36_sub-37_sub-44_sub-55/task_SVM_23_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,task_SVM_23_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5414381474710542,0.7838019642136419,0.4157887940120356,0.7235152696473427,0.5414381474710542,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-15_sub-36_sub-37_sub-44_sub-55/task_SVM_23_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,task_SVM_24_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5144147273358806,0.8285714285714286,0.34947165650662343,0.26462251170004836,0.5144147273358806,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-6_sub-14_sub-44_sub-53_sub-56/task_SVM_24_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,task_SVM_24_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5956929489406044,0.8660361705657873,0.5451862153954053,0.6514269471285056,0.5956929489406044,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-6_sub-14_sub-44_sub-53_sub-56/task_SVM_24_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,task_SVM_24_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5428968391802709,0.7983739837398374,0.41400224072065406,0.7184134375571339,0.5428968391802709,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-6_sub-14_sub-44_sub-53_sub-56/task_SVM_24_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,task_SVM_25_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4825728770595691,0.8187085538214214,0.3141519520246735,0.23287658167355,0.4825728770595691,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-8_sub-18_sub-41_sub-44_sub-60/task_SVM_25_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,task_SVM_25_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5497465145754119,0.8529037443901132,0.4755199033828044,0.6524513580940169,0.5497465145754119,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-8_sub-18_sub-41_sub-44_sub-60/task_SVM_25_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,task_SVM_25_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5095057034220533,0.7826043271485029,0.3725750493068575,0.7396874458325032,0.5095057034220533,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-8_sub-18_sub-41_sub-44_sub-60/task_SVM_25_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,task_SVM_26_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4543610547667343,0.8359395794516902,0.2838964470509023,0.2064439680887393,0.4543610547667343,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-8_sub-32_sub-48_sub-63_sub-65/task_SVM_26_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,task_SVM_26_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.47058823529411764,0.8617247804099015,0.34235871324173617,0.5743108382917828,0.47058823529411764,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-8_sub-32_sub-48_sub-63_sub-65/task_SVM_26_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,task_SVM_26_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.45672751859364435,0.7902914559488954,0.2902446696975119,0.6533380520988507,0.45672751859364435,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-2_sub-8_sub-32_sub-48_sub-63_sub-65/task_SVM_26_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,task_SVM_27_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4675108297234255,0.79985339686136,0.29787361221706,0.21856637590868574,0.4675108297234255,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-3_sub-15_sub-21_sub-39_sub-45_sub-49/task_SVM_27_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,task_SVM_27_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6434521826057981,0.8361376736747409,0.6234788466128748,0.711495717808113,0.6434521826057981,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-3_sub-15_sub-21_sub-39_sub-45_sub-49/task_SVM_27_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,task_SVM_27_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5188270576474509,0.7755639223003366,0.4048140553065438,0.7436173988482523,0.5188270576474509,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-3_sub-15_sub-21_sub-39_sub-45_sub-49/task_SVM_27_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,task_SVM_28_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4727954971857411,0.8130086658538996,0.3035527778109726,0.22353558215911212,0.4727954971857411,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-3_sub-17_sub-23_sub-51_sub-54_sub-60/task_SVM_28_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,task_SVM_28_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5039399624765478,0.8468812810965765,0.3844987264614162,0.6471883853946095,0.5039399624765478,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-3_sub-17_sub-23_sub-51_sub-54_sub-60/task_SVM_28_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,task_SVM_28_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.47317073170731705,0.785198853339484,0.30438007108874254,0.7508239947264337,0.47317073170731705,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-3_sub-17_sub-23_sub-51_sub-54_sub-60/task_SVM_28_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,task_SVM_29_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4518888096935139,0.8021716101694916,0.28129357422257023,0.20420349632622084,0.4518888096935139,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-11_sub-26_sub-37_sub-45_sub-49/task_SVM_29_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,task_SVM_29_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5759087669280114,0.8449417372881356,0.5138045004172017,0.7608997362213622,0.5759087669280114,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-11_sub-26_sub-37_sub-45_sub-49/task_SVM_29_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,task_SVM_29_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4593727726300784,0.7749602754237288,0.3010890207066776,0.6541104623363058,0.4593727726300784,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-11_sub-26_sub-37_sub-45_sub-49/task_SVM_29_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,task_SVM_30_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4910988336402701,0.816339561769055,0.32349038033117833,0.2411780644028337,0.4910988336402701,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-16_sub-20_sub-44_sub-55_sub-65/task_SVM_30_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,task_SVM_30_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.59085328422345,0.8459806425594838,0.5134942622670289,0.7768037009060758,0.59085328422345,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-16_sub-20_sub-44_sub-55_sub-65/task_SVM_30_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,task_SVM_30_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5138121546961326,0.7749361473316306,0.37197998406300514,0.7556844998473028,0.5138121546961326,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-16_sub-20_sub-44_sub-55_sub-65/task_SVM_30_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,task_SVM_31_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4751415984896161,0.8207869687625687,0.3060852447608022,0.22575953861526757,0.4751415984896161,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-5_sub-15_sub-38_sub-39_sub-65/task_SVM_31_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,task_SVM_31_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5553807426054123,0.8478013138490414,0.4740059077316115,0.7139832289181225,0.5553807426054123,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-5_sub-15_sub-38_sub-39_sub-65/task_SVM_31_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,task_SVM_31_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5018879798615481,0.7828127094784824,0.36496907186040045,0.72917981703105,0.5018879798615481,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-5_sub-15_sub-38_sub-39_sub-65/task_SVM_31_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,task_SVM_32_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4426174496644295,0.806652460544716,0.27160382233420916,0.1959102067474438,0.4426174496644295,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-6_sub-8_sub-41_sub-42_sub-57/task_SVM_32_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,task_SVM_32_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.4667785234899329,0.851401744689352,0.3468385173166111,0.5940256753018583,0.4667785234899329,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-6_sub-8_sub-41_sub-42_sub-57/task_SVM_32_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,task_SVM_32_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4446308724832215,0.7812812146234268,0.2771612822373943,0.6421778184529863,0.4446308724832215,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-6_sub-8_sub-41_sub-42_sub-57/task_SVM_32_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,task_SVM_33_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.46426140231449964,0.8002393935363745,0.294399141216633,0.2155386496790257,0.46426140231449964,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-7_sub-26_sub-47_sub-60_sub-62/task_SVM_33_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,task_SVM_33_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5997277059223962,0.8391075940949594,0.5406636510563121,0.7850506263299797,0.5997277059223962,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-7_sub-26_sub-47_sub-60_sub-62/task_SVM_33_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,task_SVM_33_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4758339006126617,0.765460832557521,0.319400013819305,0.7538007714998867,0.4758339006126617,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-4_sub-7_sub-26_sub-47_sub-60_sub-62/task_SVM_33_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,task_SVM_34_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4746772591857001,0.8119561230953889,0.30558347460035645,0.2253185003880483,0.4746772591857001,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-11_sub-18_sub-44_sub-54_sub-60/task_SVM_34_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,task_SVM_34_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5706719629261834,0.8484313006368153,0.4953281601747412,0.742906643126841,0.5706719629261834,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-11_sub-18_sub-44_sub-54_sub-60/task_SVM_34_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,task_SVM_34_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4961933134723601,0.7806488180575467,0.3544862028587602,0.7146327696525226,0.4961933134723601,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-11_sub-18_sub-44_sub-54_sub-60/task_SVM_34_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,task_SVM_35_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4740363172985027,0.8153305439330544,0.304891307603273,0.22471043011792674,0.4740363172985027,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-13_sub-24_sub-38_sub-44_sub-58/task_SVM_35_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,task_SVM_35_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.539980885632367,0.8528200836820083,0.4363655062445747,0.7665387304982817,0.539980885632367,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-13_sub-24_sub-38_sub-44_sub-58/task_SVM_35_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,task_SVM_35_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4921949665498566,0.7848033472803347,0.3437994138194638,0.7548300162966213,0.4921949665498566,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-13_sub-24_sub-38_sub-44_sub-58/task_SVM_35_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,task_SVM_36_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4691520950181458,0.8197645332355001,0.29963363086270084,0.22010368825991533,0.4691520950181458,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-22_sub-33_sub-44_sub-45_sub-58/task_SVM_36_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,task_SVM_36_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5681293302540416,0.8528499483040389,0.48935775149020433,0.7682643421686167,0.5681293302540416,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-22_sub-33_sub-44_sub-45_sub-58/task_SVM_36_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,task_SVM_36_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4925767073573078,0.7874128672914652,0.34935777607754503,0.7562311073858418,0.4925767073573078,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-22_sub-33_sub-44_sub-45_sub-58/task_SVM_36_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,task_SVM_37_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5303764442787924,0.8098974646401371,0.36762088660921655,0.28129917264581494,0.5303764442787924,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-25_sub-28_sub-49_sub-51_sub-56/task_SVM_37_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,task_SVM_37_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5691390234811778,0.8432296989878342,0.5242807438839167,0.5795474649666943,0.5691390234811778,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-25_sub-28_sub-49_sub-51_sub-56/task_SVM_37_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,task_SVM_37_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5408125232948192,0.7895882100820942,0.41681217031165907,0.5745517833197533,0.5408125232948192,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-25_sub-28_sub-49_sub-51_sub-56/task_SVM_37_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,task_SVM_38_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4827698309492848,0.8217315785957646,0.31436667351882824,0.233066709674801,0.4827698309492848,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-29_sub-36_sub-38_sub-40_sub-57/task_SVM_38_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,task_SVM_38_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5,0.8635179370699445,0.35141203418847705,0.7543830631822692,0.5,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-29_sub-36_sub-38_sub-40_sub-57/task_SVM_38_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,task_SVM_38_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.48439531859557866,0.79367359209032,0.3179524669857912,0.7506763425966898,0.48439531859557866,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-29_sub-36_sub-38_sub-40_sub-57/task_SVM_38_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,task_SVM_39_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4392782789729355,0.8157108721624851,0.26814190027952567,0.1929654063774241,0.4392782789729355,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-6_sub-32_sub-41_sub-54_sub-61/task_SVM_39_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,task_SVM_39_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.46703678001387927,0.8527479091995221,0.37514012855452555,0.5517952092038101,0.46703678001387927,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-6_sub-32_sub-41_sub-54_sub-61/task_SVM_39_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,task_SVM_39_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4441360166551006,0.7967609186247179,0.2804556924242233,0.6704668752918789,0.4441360166551006,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-5_sub-6_sub-32_sub-41_sub-54_sub-61/task_SVM_39_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,task_SVM_40_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5062695924764891,0.8053245708154506,0.3403227437459021,0.2563089002663103,0.5062695924764891,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-6_sub-15_sub-19_sub-40_sub-49_sub-64/task_SVM_40_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,task_SVM_40_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7407523510971786,0.8428111587982833,0.7366776456509165,0.7542718563453683,0.7407523510971786,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-6_sub-15_sub-19_sub-40_sub-49_sub-64/task_SVM_40_5857/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,task_SVM_40_9082,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5695924764890282,0.7783999463519313,0.47109370069348877,0.7452647923126127,0.5695924764890282,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-6_sub-15_sub-19_sub-40_sub-49_sub-64/task_SVM_40_9082/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,task_SVM_41_5152,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.47695390781563124,0.8221185876082612,0.3080462145457808,0.22748503018060168,0.47695390781563124,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-6_sub-7_sub-35_sub-38_sub-50_sub-55/task_SVM_41_5152/results.json
PCA_L_6_Random,grid_50_random_folds/PCA_L_6_ml_results,LPSO_Random_50,PCA,6,SVM,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,task_SVM_41_5857,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.48864395457581833,0.8498334443704197,0.36539905426012437,0.5474787712787343,0.48864395457581833,grid_50_random_folds/PCA_L_6_ml_results/SVM/sub-6_sub-7_sub-35_sub-38_sub-50_sub-55/task_SVM_41_5857/results.json
