Subject,Fold,Model,Accuracy
sub-50,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,XGBoost,0.0543
sub-51,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.9502
sub-51,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.0000
sub-51,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.0000
sub-51,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.0149
sub-51,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.5821
sub-51,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),0.0000
sub-51,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.0174
sub-51,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,0.0000
sub-51,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.9975
sub-51,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.0000
sub-51,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,0.0000
sub-51,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.2736
sub-51,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,KNN,0.2239
sub-51,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,MLP_(Neural_Network),0.0771
sub-51,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,SVM,0.0423
sub-51,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,XGBoost,0.2114
sub-51,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.6791
sub-51,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.0000
sub-51,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.0000
sub-51,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.0274
sub-51,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,KNN,0.9876
sub-51,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,MLP_(Neural_Network),0.1244
sub-51,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,SVM,0.0100
sub-51,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,XGBoost,0.0000
sub-52,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.5556
sub-52,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.9127
sub-52,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.2480
sub-52,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.1964
sub-52,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.4980
sub-52,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.0040
sub-52,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,0.2143
sub-52,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.1310
sub-53,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.3411
sub-53,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.0000
sub-53,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.1579
sub-53,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.0021
sub-53,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.5579
sub-53,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.0000
sub-53,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,0.1747
sub-53,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.0989
sub-53,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,KNN,0.9937
sub-53,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,MLP_(Neural_Network),0.0000
sub-53,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,SVM,0.1200
sub-53,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,XGBoost,0.0147
sub-53,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.9768
sub-53,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.0189
sub-53,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.2358
sub-53,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.2716
sub-54,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.9132
sub-54,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.1906
sub-54,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.1000
sub-54,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.0019
sub-54,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.7057
sub-54,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),0.0528
sub-54,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.2000
sub-54,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,0.0000
sub-54,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,KNN,0.9000
sub-54,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,MLP_(Neural_Network),0.0264
sub-54,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,SVM,0.1358
sub-54,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,XGBoost,0.0132
sub-54,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,KNN,0.9906
sub-54,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,MLP_(Neural_Network),0.2604
sub-54,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,SVM,0.1415
sub-54,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,XGBoost,0.0679
sub-54,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,KNN,0.9415
sub-54,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,MLP_(Neural_Network),0.2226
sub-54,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,SVM,0.0491
sub-54,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,XGBoost,0.4358
sub-54,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,KNN,0.6396
sub-54,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,MLP_(Neural_Network),0.4528
sub-54,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,SVM,0.2623
sub-54,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,XGBoost,0.2906
sub-55,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.9070
sub-55,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.0114
sub-55,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,0.2827
sub-55,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.4706
sub-55,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.7116
sub-55,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.1120
sub-55,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.0398
sub-55,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.1025
sub-55,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.5427
sub-55,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.5465
sub-55,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.2182
sub-55,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.1309
sub-55,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.4080
sub-55,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),0.0626
sub-55,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,0.0361
sub-55,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,0.0512
sub-55,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,KNN,0.4118
sub-55,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,MLP_(Neural_Network),1.0000
sub-55,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,SVM,0.0228
sub-55,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,XGBoost,0.3036
sub-56,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.9499
sub-56,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.0000
sub-56,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.4130
sub-56,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.3038
sub-56,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,KNN,0.9912
sub-56,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,MLP_(Neural_Network),0.0000
sub-56,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,SVM,0.2537
sub-56,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,XGBoost,0.0177
sub-56,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.9617
sub-56,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.0000
sub-56,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,0.0000
sub-56,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.3274
sub-57,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.4627
sub-57,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.0153
sub-57,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.0459
sub-57,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.0115
sub-57,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.8853
sub-57,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.2906
sub-57,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.0000
sub-57,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.4130
sub-57,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.8413
sub-57,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.6941
sub-57,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.0478
sub-57,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.7973
sub-57,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.7992
sub-57,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.0956
sub-57,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.0707
sub-57,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.0191
sub-57,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,KNN,0.8757
sub-57,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,MLP_(Neural_Network),0.0172
sub-57,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,SVM,0.0478
sub-57,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,XGBoost,0.4780
sub-57,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.7897
sub-57,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.0096
sub-57,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.0096
sub-57,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.2084
sub-57,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.9618
sub-57,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),0.0000
sub-57,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,0.1415
sub-57,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.9522
sub-58,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.8738
sub-58,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.3294
sub-58,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.0000
sub-58,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.1381
sub-58,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.8915
sub-58,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.2426
sub-58,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.1874
sub-58,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.5385
sub-58,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.5641
sub-58,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.0020
sub-58,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.1243
sub-58,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.3136
sub-58,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.5602
sub-58,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),0.0099
sub-58,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,0.0454
sub-58,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.0099
sub-58,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.6746
sub-58,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,MLP_(Neural_Network),0.0178
sub-58,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.0079
sub-58,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.0454
sub-59,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.1124
sub-59,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.0000
sub-59,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.0000
sub-59,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.0000
sub-59,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.9676
sub-59,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.0000
sub-59,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,0.0000
sub-59,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.8819
sub-59,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.4152
sub-59,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.0000
sub-59,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.0000
sub-59,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.0000
sub-59,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.7410
sub-59,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.0000
sub-59,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.0000
sub-59,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.0000
sub-60,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.9979
sub-60,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.0000
sub-60,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,0.0000
sub-60,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.1438
sub-60,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.9704
sub-60,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.0000
sub-60,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,0.0000
sub-60,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.8626
sub-60,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.5666
sub-60,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.0000
sub-60,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.0000
sub-60,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.0021
sub-60,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.4503
sub-60,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.0000
sub-60,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.0000
sub-60,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.0000
sub-60,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.3848
sub-60,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.0000
sub-60,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.0000
sub-60,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.0000
sub-60,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.9281
sub-60,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.0000
sub-60,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.0000
sub-60,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.0042
sub-60,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,KNN,0.9958
sub-60,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.0000
sub-60,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,SVM,0.0000
sub-60,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,XGBoost,0.0021
sub-60,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.4419
sub-60,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),0.0000
sub-60,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.0000
sub-60,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,0.0000
sub-60,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,KNN,0.9937
sub-60,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,MLP_(Neural_Network),0.0000
sub-60,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,SVM,0.0000
sub-60,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,XGBoost,0.0190
sub-60,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,KNN,0.4440
sub-60,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,MLP_(Neural_Network),0.0000
sub-60,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,SVM,0.0000
sub-60,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,XGBoost,0.0000
sub-61,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,1.0000
sub-61,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.0118
sub-61,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.0157
sub-61,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.2667
sub-61,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.9745
sub-61,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.0000
sub-61,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,0.0765
sub-61,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.8706
sub-61,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.5902
sub-61,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.0392
sub-61,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.0000
sub-61,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.0392
sub-61,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,KNN,0.4412
sub-61,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,MLP_(Neural_Network),1.0000
sub-61,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,SVM,0.0137
sub-61,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,XGBoost,0.0490
sub-61,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,KNN,0.9804
sub-61,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,MLP_(Neural_Network),0.1137
sub-61,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,SVM,0.1235
sub-61,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,XGBoost,0.0902
sub-61,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.7196
sub-61,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),0.0000
sub-61,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,0.1176
sub-61,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.6196
sub-62,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.9205
sub-62,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.0051
sub-62,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,0.5821
sub-62,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.6633
sub-62,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.9306
sub-62,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.0000
sub-62,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.4315
sub-62,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.3181
sub-62,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,KNN,0.9949
sub-62,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,MLP_(Neural_Network),0.0034
sub-62,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,SVM,0.5550
sub-62,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,XGBoost,0.2064
sub-63,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.6190
sub-63,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.0019
sub-63,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.0000
sub-63,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.0074
sub-63,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,KNN,0.9665
sub-63,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,MLP_(Neural_Network),0.0130
sub-63,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,SVM,0.0000
sub-63,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,XGBoost,0.0520
sub-63,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,KNN,0.9610
sub-63,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,MLP_(Neural_Network),0.0632
sub-63,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,SVM,0.0186
sub-63,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,XGBoost,0.1190
sub-64,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.9270
sub-64,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.9891
sub-64,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.7901
sub-64,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.5529
sub-64,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.8285
sub-64,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.0712
sub-64,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.7755
sub-64,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.0602
sub-64,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.9398
sub-64,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.1478
sub-64,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.7920
sub-64,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.8339
sub-64,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,KNN,0.8796
sub-64,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,MLP_(Neural_Network),1.0000
sub-64,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,SVM,0.2026
sub-64,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,XGBoost,0.1989
sub-64,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.9854
sub-64,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.0000
sub-64,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.0000
sub-64,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.3084
sub-64,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,KNN,0.9836
sub-64,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,MLP_(Neural_Network),0.2518
sub-64,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,SVM,0.0000
sub-64,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,XGBoost,0.3175
sub-65,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.6984
sub-65,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.2779
sub-65,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.0018
sub-65,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.7770
sub-65,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.6124
sub-65,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.0018
sub-65,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.0000
sub-65,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.0018
sub-65,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,KNN,0.9689
sub-65,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,MLP_(Neural_Network),0.0018
sub-65,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,SVM,0.0000
sub-65,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,XGBoost,0.0128
sub-65,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.1207
sub-65,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),0.0000
sub-65,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,0.0000
sub-65,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,0.0000
sub-65,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,KNN,0.1243
sub-65,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,MLP_(Neural_Network),0.0000
sub-65,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,SVM,0.0000
